RowTotal,Stat,ReturnTime,HHType,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRace,HoHEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAHAR,RRHAHAR,PSHAHAR,ReportID
1,5,-1,1,0,0,1,0,4,1,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,0,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,1095,0,1095,1095,0,1095,5,0,0,0,93
1,5,-1,1,0,0,1,0,5,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,0,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,90,180,365,30,1095,1095,365,0,365,7,0,1,0,93
1,5,-1,1,0,0,1,1,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,0,1,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,180,90,180,1094,0,1095,1095,0,1095,7,0,0,0,93
1,5,-1,1,0,0,1,1,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,1,-1,48,0,0,1,1,0,-1,0,0,0,0,30,0,30,30,0,30,8,0,0,1,93
1,5,-1,1,0,0,1,1,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,8,-1,1095,0,0,1,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,93
1,5,-1,1,0,0,1,1,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,1,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,1,0,0,1,1,4,0,1,0,0,25,0,2,-1,-1,-1,0,0,1,1,0,-1,0,11,2,2,2,-1,30,0,0,1,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,1094,1094,180,0,180,5,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,12,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1094,1094,60,0,60,4,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,1094,0,1094,1094,0,1094,6,0,0,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,30,30,30,1095,1095,60,0,60,7,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,60,1095,1095,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,1,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,1095,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,1094,0,1094,1094,0,1094,6,0,0,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,1094,0,1094,1094,0,1094,6,0,0,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,1095,1095,547,0,547,6,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,730,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,730,730,1095,730,0,730,6,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,30,1095,1095,30,0,30,6,0,1,0,93
1,5,-1,1,0,1,0,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,7,1095,1095,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,1,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,11,-1,60,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1094,1094,60,0,60,4,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,11,-1,60,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1095,1095,60,0,60,4,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,1,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,730,730,1094,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,1095,0,1095,1095,1095,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,7,365,365,1094,0,1095,1095,0,1095,7,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,7,30,60,0,1094,1094,60,0,60,7,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,30,1094,1094,60,0,60,6,0,1,0,93
2,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,0,1094,1094,30,0,30,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,0,1094,1094,60,0,60,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,0,1095,1095,60,0,60,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,30,1095,1095,90,0,90,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,60,1094,1095,365,0,365,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,99,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,0,1095,1095,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,1,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,1094,0,1095,1095,0,1095,5,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,90,90,180,1094,0,1095,1095,0,1095,7,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,90,90,1094,0,1094,1094,0,1094,7,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,180,365,1095,0,1095,1095,0,1095,7,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,16,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,1094,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,60,60,7,1094,1094,60,0,60,7,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,0,1094,1094,60,0,60,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,60,1094,1094,90,0,90,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,7,30,7,1094,1095,60,1095,1095,7,0,1,0,93
2,5,-1,1,0,1,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,60,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,1094,1094,0,1094,1095,1094,0,1094,6,0,1,0,93
1,5,-1,1,0,1,0,0,2,0,1,3,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,11,-1,30,0,1,0,0,1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,0,0,2,1,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,1095,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,2,1,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,90,90,1094,0,1094,1094,0,1094,7,0,0,0,93
1,5,-1,1,0,1,0,0,2,1,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,7,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,1095,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,3,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,93
1,5,-1,1,0,1,0,0,3,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,7,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,1095,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,3,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,93
1,5,-1,1,0,1,0,0,3,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,90,180,1094,0,1095,1095,0,1095,7,0,0,0,93
1,5,-1,1,0,1,0,0,3,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,7,1095,1095,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,0,0,3,0,1,0,0,55,0,2,-1,-1,-1,0,1,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,90,180,0,1094,1094,180,0,180,7,0,1,0,93
1,5,-1,1,0,1,0,0,4,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,11,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,0,0,4,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,1095,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,0,0,4,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,30,1094,1094,30,0,30,6,0,1,0,93
1,5,-1,1,0,1,0,0,4,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,30,1095,1095,60,0,60,6,0,1,0,93
1,5,-1,1,0,1,0,0,4,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,2,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,30,1095,1095,90,0,90,12,0,1,0,93
1,5,-1,1,0,1,0,0,4,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,93
1,5,-1,1,0,1,0,0,4,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,0,0,98,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,0,1095,1095,30,0,30,6,0,1,0,93
1,5,-1,1,0,1,0,0,98,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,1,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,7,7,30,1095,1095,30,0,30,6,0,1,0,93
1,5,-1,1,0,1,0,0,98,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,0,1095,1095,180,1095,1095,6,0,1,0,93
1,5,-1,1,0,1,0,1,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,30,1094,1095,365,0,365,6,0,1,0,93
1,5,-1,1,0,1,0,1,2,0,1,0,0,55,0,2,-1,-1,-1,0,1,0,1,0,-1,0,11,2,2,4,-1,60,0,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,365,365,7,1094,1095,365,0,365,7,0,1,0,93
1,5,-1,1,0,1,0,1,4,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,60,60,1095,0,1095,1095,0,1095,7,0,0,0,93
1,5,-1,1,0,1,1,0,0,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,30,1095,1095,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,1,0,0,0,1,0,0,55,0,0,-1,-1,-1,0,1,1,0,0,-1,0,11,2,2,11,-1,60,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,1,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,30,1094,1094,30,0,30,6,0,1,0,93
1,5,-1,1,0,1,1,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,60,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,30,1094,1095,365,730,1094,6,0,1,0,93
1,5,-1,1,0,1,1,0,0,0,1,0,0,55,0,2,-1,-1,-1,0,1,1,0,0,-1,0,11,2,2,2,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,30,1094,1094,30,0,30,6,0,1,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,30,1094,1094,365,0,365,6,0,1,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,90,90,0,1095,1095,90,0,90,7,0,1,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,1,1,0,0,-1,0,11,2,2,2,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,0,1094,1094,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,1,1,0,0,-1,0,11,2,2,4,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,180,365,0,1094,1094,365,0,365,7,0,1,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,55,0,0,-1,-1,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,2,-1,60,0,1,1,0,0,-1,0,0,0,0,30,0,30,30,0,30,8,0,0,1,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1095,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,1095,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,4,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,0,1095,1095,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,10,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,30,1094,1095,180,0,180,6,0,1,0,93
1,5,-1,1,0,1,1,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,2,-1,0,0,1,1,0,0,-1,0,30,1094,1094,0,0,1094,1094,1095,1095,12,1,0,0,93
1,5,-1,1,0,1,1,0,2,1,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,0,1095,1095,90,0,90,6,0,1,0,93
1,5,-1,1,0,1,1,0,2,1,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,60,1095,1095,60,0,60,6,0,1,0,93
1,5,-1,1,0,1,1,0,2,98,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,8,-1,0,0,1,1,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,8,0,0,0,93
1,5,-1,1,0,1,1,0,3,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,4,-1,1095,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,1094,0,1095,1095,0,1095,6,0,0,0,93
1,5,-1,1,0,1,1,0,3,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,7,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,30,1095,1095,90,0,90,6,0,1,0,93
1,5,-1,1,0,1,1,0,4,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,2,-1,36,0,1,1,0,0,-1,0,0,0,0,30,0,30,30,0,30,8,0,0,1,93
1,5,-1,1,0,1,1,0,4,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,11,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,1,0,1,1,0,4,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,11,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1094,1094,60,0,60,4,0,1,0,93
1,5,-1,1,0,1,1,0,4,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1095,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,365,365,1094,0,1095,1095,0,1095,7,0,0,0,93
